2020-01-20;;;
;2;219;230
2021-01-10;2;219;231
;2;219;231
2021-01-13;2;223;231
2021-01-14;2;224;231
;2;224;231
2021-01-18;2;225;231
;2;225;231
2021-01-21;2;228;231
;2;228;231
2021-02-22;2;229;231
;2;229;231
2021-02-27;2;229;233
;2;229;233
2021-03-02;2;229;234
;2;229;234
2021-03-17;2;230;234
;2;230;234
2021-03-22;2;230;235
;2;230;235
2021-03-30;2;230;241
2021-03-31;2;230;247
2021-04-01;2;231;251
2021-04-02;2;231;259
2021-04-03;2;231;269
2021-04-04;2;231;284
2021-04-05;2;231;299
2021-04-06;2;231;301
2021-04-07;2;231;312
2021-04-08;2;231;320
2021-04-09;2;231;321
;2;231;321
2021-04-11;2;231;323
2021-04-12;2;231;324
2021-04-13;2;235;325
2021-04-14;2;238;325
2021-04-15;2;240;326
2021-04-16;2;241;327
2021-04-17;2;243;328
2021-04-18;2;248;330
2021-04-19;2;253;331
2021-04-20;2;264;333
2021-04-21;2;269;334
2021-04-22;2;274;337
2021-04-23;2;278;338
2021-04-24;2;280;338
2021-04-25;2;280;341
;2;280;341
2021-04-27;2;281;342
2021-04-28;2;285;342
2021-04-29;2;286;342
2021-04-30;2;289;343
2021-05-01;2;289;344
2021-05-02;2;291;344
2021-05-03;2;295;345
2021-05-04;2;297;345
2021-05-05;2;298;347
2021-05-06;2;299;347
;2;299;347
2021-05-08;2;303;347
2021-05-09;2;304;348
2021-05-10;2;305;348
2021-05-11;2;306;348
2021-05-12;2;307;348
2021-05-13;2;309;348
2021-05-14;2;311;348
2021-05-15;2;313;351
2021-05-16;2;316;351
2021-05-17;2;318;351
;2;318;351
2021-05-20;2;321;351
2021-05-21;2;324;351
2021-05-22;2;325;352
2021-05-23;2;327;352
2021-05-24;2;329;352
2021-05-25;2;330;352
;2;330;352
2021-05-27;2;331;352
;2;331;352
2021-05-30;2;334;352
;2;334;352
2021-06-01;2;335;353
2021-06-02;2;336;353
2021-06-03;2;336;355
2021-06-04;2;336;356
2021-06-05;2;338;358
2021-06-06;2;338;360
2021-06-07;2;340;361
2021-06-08;2;342;361
2021-06-09;2;344;362
2021-06-10;2;345;363
2021-06-11;2;345;369
2021-06-12;2;346;374
2021-06-13;2;348;376
2021-06-14;2;348;377
;2;348;377
2021-06-16;2;348;380
2021-06-17;2;348;382
2021-06-18;2;349;384
2021-06-19;2;350;388
2021-06-20;2;350;391
;2;350;391
2021-06-23;2;350;394
2021-06-24;2;350;396
2021-06-25;2;353;401
2021-06-26;2;353;406
2021-06-27;2;355;411
2021-06-28;2;361;415
2021-06-29;2;363;417
2021-06-30;2;364;419
;2;364;419
2021-07-02;2;365;423
2021-07-03;2;367;427
2021-07-04;2;369;435
2021-07-05;2;369;446
2021-07-06;2;369;461
2021-07-07;2;369;463
2021-07-08;2;369;480
2021-07-09;2;369;491
2021-07-10;2;369;507
2021-07-11;2;369;519
2021-07-12;2;369;526
2021-07-13;2;371;537
2021-07-14;2;376;549
2021-07-15;2;376;564
2021-07-16;2;381;577
2021-07-17;2;381;589
2021-07-18;2;383;599
2021-07-19;2;387;648
2021-07-20;2;387;656
2021-07-21;2;389;678
2021-07-22;2;392;691
2021-07-23;2;397;696
2021-07-24;2;404;703
2021-07-25;2;411;721
2021-07-26;2;413;740
2021-07-27;2;414;758
2021-07-28;2;423;774
2021-07-29;2;427;795
2021-07-30;2;431;804
